STATION,DATE,TMAX,TMIN
GHCND:USW00013743,1986-06-13,76,58
GHCND:USW00013743,1986-06-14,72,62
GHCND:USW00013743,1986-06-15,85,69
GHCND:USW00013743,1986-06-16,86,74
GHCND:USW00013743,1986-06-17,85,74
GHCND:USW00013743,1986-06-18,92,74
GHCND:USW00013743,1986-06-19,89,73
GHCND:USW00013743,1986-06-20,85,67
GHCND:USW00013743,1986-06-21,76,58
GHCND:USW00013743,1986-06-22,81,59
GHCND:USW00013743,1986-06-23,85,71
GHCND:USW00013743,1986-06-24,76,69
GHCND:USW00013743,1986-06-25,84,67
GHCND:USW00013743,1986-06-26,84,71
GHCND:USW00013743,1986-06-27,83,68
GHCND:USW00013743,1986-06-28,81,61
GHCND:USW00013743,1986-06-29,81,67
GHCND:USW00013743,1986-06-30,81,64
GHCND:USW00013743,1986-07-01,85,65
GHCND:USW00013743,1986-07-02,86,70
GHCND:USW00013743,1986-07-03,92,70
GHCND:USW00013743,1986-07-04,89,73
GHCND:USW00013743,1986-07-05,81,73
GHCND:USW00013743,1986-07-06,92,74
GHCND:USW00013743,1986-07-07,89,76
GHCND:USW00013743,1986-07-08,89,72
GHCND:USW00013743,1986-07-09,88,70
GHCND:USW00013743,1986-07-10,88,71
GHCND:USW00013743,1986-07-11,85,70
GHCND:USW00013743,1986-07-12,88,74
GHCND:USW00013743,1986-07-13,86,75
GHCND:USW00013743,1986-07-14,88,74
GHCND:USW00013743,1986-07-15,90,73
GHCND:USW00013743,1986-07-16,84,66
GHCND:USW00013743,1986-07-17,86,67
GHCND:USW00013743,1986-07-18,87,67
GHCND:USW00013743,1986-07-19,78,68
GHCND:USW00013743,1986-07-20,83,68
GHCND:USW00013743,1986-07-21,87,69
GHCND:USW00013743,1986-07-22,87,71
GHCND:USW00013743,1986-07-23,90,73
GHCND:USW00013743,1986-07-24,83,73
GHCND:USW00013743,1986-07-25,79,70
GHCND:USW00013743,1986-07-26,74,70
GHCND:USW00013743,1986-07-27,78,69
GHCND:USW00013743,1986-07-28,87,72
GHCND:USW00013743,1986-07-29,85,72
GHCND:USW00013743,1986-07-30,85,69
GHCND:USW00013743,1986-07-31,88,74
GHCND:USW00013743,1986-08-01,88,76
GHCND:USW00013743,1986-08-02,83,76
GHCND:USW00013743,1986-08-03,85,75
GHCND:USW00013743,1986-08-04,88,74
GHCND:USW00013743,1986-08-05,91,74
GHCND:USW00013743,1986-08-06,78,70
GHCND:USW00013743,1986-08-07,74,62
GHCND:USW00013743,1986-08-08,77,58
GHCND:USW00013743,1986-08-09,83,59
GHCND:USW00013743,1986-08-10,84,64
GHCND:USW00013743,1986-08-11,86,69
GHCND:USW00013743,1986-08-12,86,70
GHCND:USW00013743,1986-08-13,83,69
GHCND:USW00013743,1986-08-14,80,68
GHCND:USW00013743,1986-08-15,71,64
GHCND:USW00013743,1986-08-16,76,64
GHCND:USW00013743,1986-08-17,83,68
GHCND:USW00013743,1986-08-18,81,68
GHCND:USW00013743,1986-08-19,86,69
GHCND:USW00013743,1986-08-20,86,72
GHCND:USW00013743,1986-08-21,89,72
GHCND:USW00013743,1986-08-22,80,67
GHCND:USW00013743,1986-08-23,78,63
GHCND:USW00013743,1986-08-24,84,65
GHCND:USW00013743,1986-08-25,86,68
GHCND:USW00013743,1986-08-26,83,72
GHCND:USW00013743,1986-08-27,84,71
GHCND:USW00013743,1986-08-28,84,72
GHCND:USW00013743,1986-08-29,87,72
GHCND:USW00013743,1986-08-30,87,73
GHCND:USW00013743,1986-08-31,85,73
GHCND:USW00013743,1986-09-01,83,72
GHCND:USW00013743,1986-09-02,84,66
GHCND:USW00013743,1986-09-03,84,67
GHCND:USW00013743,1986-09-04,83,67
GHCND:USW00013743,1986-09-05,85,71
GHCND:USW00013743,1986-09-06,81,68
GHCND:USW00013743,1986-09-07,76,65
GHCND:USW00013743,1986-09-08,81,68
GHCND:USW00013743,1986-09-09,80,73
GHCND:USW00013743,1986-09-10,83,69
GHCND:USW00013743,1986-09-11,83,64
GHCND:USW00013743,1986-09-12,80,64
GHCND:USW00013743,1986-09-13,80,66
GHCND:USW00013743,1986-09-14,85,65
GHCND:USW00013743,1986-09-15,77,67
GHCND:USW00013743,1986-09-16,70,65
GHCND:USW00013743,1986-09-17,77,68
GHCND:USW00013743,1986-09-18,81,70
GHCND:USW00013743,1986-09-19,74,59
GHCND:USW00013743,1986-09-20,70,51
GHCND:USW00013743,1986-09-21,72,52
GHCND:USW00013743,1986-09-22,79,54
GHCND:USW00013743,1986-09-23,86,60
GHCND:USW00013743,1986-09-24,87,61
GHCND:USW00013743,1986-09-25,79,64
GHCND:USW00013743,1986-09-26,78,62
GHCND:USW00013743,1986-09-27,77,62
GHCND:USW00013743,1986-09-28,74,64
GHCND:USW00013743,1986-09-29,77,67
GHCND:USW00013743,1986-09-30,73,64
GHCND:USW00013743,1986-10-01,76,61
GHCND:USW00013743,1986-10-02,74,55
GHCND:USW00013743,1986-10-03,73,63
GHCND:USW00013743,1986-10-04,70,58
GHCND:USW00013743,1986-10-05,73,58
GHCND:USW00013743,1986-10-06,64,50
GHCND:USW00013743,1986-10-07,66,45
GHCND:USW00013743,1986-10-08,75,49
GHCND:USW00013743,1986-10-09,75,53
GHCND:USW00013743,1986-10-10,71,57
GHCND:USW00013743,1986-10-11,71,54
GHCND:USW00013743,1986-10-12,63,50
GHCND:USW00013743,1986-10-13,67,44
GHCND:USW00013743,1986-10-14,64,47
GHCND:USW00013743,1986-10-15,70,53
GHCND:USW00013743,1986-10-16,64,48
GHCND:USW00013743,1986-10-17,63,44
GHCND:USW00013743,1986-10-18,64,43
GHCND:USW00013743,1986-10-19,66,41
GHCND:USW00013743,1986-10-20,62,55
GHCND:USW00013743,1986-10-21,55,53
GHCND:USW00013743,1986-10-22,56,52
GHCND:USW00013743,1986-10-23,57,46
GHCND:USW00013743,1986-10-24,59,43
GHCND:USW00013743,1986-10-25,52,46
GHCND:USW00013743,1986-10-26,58,50
GHCND:USW00013743,1986-10-27,67,46
GHCND:USW00013743,1986-10-28,64,50
GHCND:USW00013743,1986-10-29,64,51
GHCND:USW00013743,1986-10-30,59,54
GHCND:USW00013743,1986-10-31,72,58
GHCND:USW00013743,1986-11-01,79,59
GHCND:USW00013743,1986-11-02,70,55
GHCND:USW00013743,1986-11-03,71,52
GHCND:USW00013743,1986-11-04,71,51
GHCND:USW00013743,1986-11-05,52,47
GHCND:USW00013743,1986-11-06,57,45
GHCND:USW00013743,1986-11-07,64,37
GHCND:USW00013743,1986-11-08,69,43
GHCND:USW00013743,1986-11-09,60,39
GHCND:USW00013743,1986-11-10,50,36
GHCND:USW00013743,1986-11-11,51,34
GHCND:USW00013743,1986-11-12,56,43
GHCND:USW00013743,1986-11-13,50,42
GHCND:USW00013743,1986-11-14,49,37
GHCND:USW00013743,1986-11-15,51,33
GHCND:USW00013743,1986-11-16,60,34
GHCND:USW00013743,1986-11-17,63,39
GHCND:USW00013743,1986-11-18,61,41
GHCND:USW00013743,1986-11-19,63,48
GHCND:USW00013743,1986-11-20,60,47
GHCND:USW00013743,1986-11-21,61,53
GHCND:USW00013743,1986-11-22,64,52
GHCND:USW00013743,1986-11-23,58,52
GHCND:USW00013743,1986-11-24,54,50
GHCND:USW00013743,1986-11-25,65,53
GHCND:USW00013743,1986-11-26,66,38
GHCND:USW00013743,1986-11-27,48,33
GHCND:USW00013743,1986-11-28,54,37
GHCND:USW00013743,1986-11-29,60,42
GHCND:USW00013743,1986-11-30,52,39
GHCND:USW00013743,1986-12-01,54,43
GHCND:USW00013743,1986-12-02,58,43
GHCND:USW00013743,1986-12-03,52,33
GHCND:USW00013743,1986-12-04,52,33
GHCND:USW00013743,1986-12-05,49,30
GHCND:USW00013743,1986-12-06,59,34
GHCND:USW00013743,1986-12-07,53,42
GHCND:USW00013743,1986-12-08,64,48
GHCND:USW00013743,1986-12-09,63,45
GHCND:USW00013743,1986-12-10,53,41
GHCND:USW00013743,1986-12-11,54,48
GHCND:USW00013743,1986-12-12,54,41
GHCND:USW00013743,1986-12-13,50,41
GHCND:USW00013743,1986-12-14,49,36
GHCND:USW00013743,1986-12-15,41,30
GHCND:USW00013743,1986-12-16,38,25
GHCND:USW00013743,1986-12-17,46,24
GHCND:USW00013743,1986-12-18,50,32
GHCND:USW00013743,1986-12-19,50,29
GHCND:USW00013743,1986-12-20,42,18
GHCND:USW00013743,1986-12-21,24,11
GHCND:USW00013743,1986-12-22,43,21
GHCND:USW00013743,1986-12-23,60,30
GHCND:USW00013743,1986-12-24,60,34
GHCND:USW00013743,1986-12-25,34,26
GHCND:USW00013743,1986-12-26,33,24
GHCND:USW00013743,1986-12-27,34,22
GHCND:USW00013743,1986-12-28,32,24
GHCND:USW00013743,1986-12-29,36,20
GHCND:USW00013743,1986-12-30,50,33
GHCND:USW00013743,1986-12-31,49,32
GHCND:USW00013743,1987-01-01,59,41
GHCND:USW00013743,1987-01-02,69,38
GHCND:USW00013743,1987-01-03,47,39
GHCND:USW00013743,1987-01-04,64,42
GHCND:USW00013743,1987-01-05,67,48
GHCND:USW00013743,1987-01-06,49,40
GHCND:USW00013743,1987-01-07,46,38
GHCND:USW00013743,1987-01-08,48,41
GHCND:USW00013743,1987-01-09,54,38
GHCND:USW00013743,1987-01-10,43,35
GHCND:USW00013743,1987-01-11,56,35
GHCND:USW00013743,1987-01-12,48,41
GHCND:USW00013743,1987-01-13,53,42
GHCND:USW00013743,1987-01-14,71,44
GHCND:USW00013743,1987-01-15,65,35
GHCND:USW00013743,1987-01-16,37,30
GHCND:USW00013743,1987-01-17,38,29
GHCND:USW00013743,1987-01-18,30,17
GHCND:USW00013743,1987-01-19,24,14
GHCND:USW00013743,1987-01-20,26,17
GHCND:USW00013743,1987-01-21,37,26
GHCND:USW00013743,1987-01-22,30,17
GHCND:USW00013743,1987-01-23,23,16
GHCND:USW00013743,1987-01-24,23,14
GHCND:USW00013743,1987-01-25,29,12
GHCND:USW00013743,1987-01-26,37,26
GHCND:USW00013743,1987-01-27,48,31
GHCND:USW00013743,1987-01-28,31,17
GHCND:USW00013743,1987-01-29,28,12
GHCND:USW00013743,1987-01-30,36,18
GHCND:USW00013743,1987-01-31,35,28
GHCND:USW00013743,1987-02-01,38,25
GHCND:USW00013743,1987-02-02,41,22
GHCND:USW00013743,1987-02-03,45,22
GHCND:USW00013743,1987-02-04,37,31
GHCND:USW00013743,1987-02-05,48,33
GHCND:USW00013743,1987-02-06,57,32
GHCND:USW00013743,1987-02-07,57,28
GHCND:USW00013743,1987-02-08,57,34
GHCND:USW00013743,1987-02-09,63,38
GHCND:USW00013743,1987-02-10,60,41
GHCND:USW00013743,1987-02-11,52,30
GHCND:USW00013743,1987-02-12,41,28
GHCND:USW00013743,1987-02-13,55,30
GHCND:USW00013743,1987-02-14,51,32
GHCND:USW00013743,1987-02-15,50,35
GHCND:USW00013743,1987-02-16,61,38
GHCND:USW00013743,1987-02-17,64,39
GHCND:USW00013743,1987-02-18,46,33
GHCND:USW00013743,1987-02-19,34,23
GHCND:USW00013743,1987-02-20,39,20
GHCND:USW00013743,1987-02-21,43,27
GHCND:USW00013743,1987-02-22,58,35
GHCND:USW00013743,1987-02-23,48,40
GHCND:USW00013743,1987-02-24,48,36
GHCND:USW00013743,1987-02-25,37,27
GHCND:USW00013743,1987-02-26,37,26
GHCND:USW00013743,1987-02-27,46,27
GHCND:USW00013743,1987-02-28,40,28
GHCND:USW00013743,1987-03-01,34,31
GHCND:USW00013743,1987-03-02,41,30
GHCND:USW00013743,1987-03-03,37,27
GHCND:USW00013743,1987-03-04,38,25
GHCND:USW00013743,1987-03-05,45,23
GHCND:USW00013743,1987-03-06,47,33
GHCND:USW00013743,1987-03-07,57,29
GHCND:USW00013743,1987-03-08,70,41
GHCND:USW00013743,1987-03-09,59,24
GHCND:USW00013743,1987-03-10,36,20
GHCND:USW00013743,1987-03-11,43,24
GHCND:USW00013743,1987-03-12,53,31
GHCND:USW00013743,1987-03-13,52,30
GHCND:USW00013743,1987-03-14,49,38
GHCND:USW00013743,1987-03-15,46,33
GHCND:USW00013743,1987-03-16,49,30
GHCND:USW00013743,1987-03-17,48,36
GHCND:USW00013743,1987-03-18,46,35
GHCND:USW00013743,1987-03-19,59,31
GHCND:USW00013743,1987-03-20,61,37
GHCND:USW00013743,1987-03-21,56,44
GHCND:USW00013743,1987-03-22,54,39
GHCND:USW00013743,1987-03-23,58,34
GHCND:USW00013743,1987-03-24,47,41
GHCND:USW00013743,1987-03-25,49,39
GHCND:USW00013743,1987-03-26,47,43
GHCND:USW00013743,1987-03-27,49,43
GHCND:USW00013743,1987-03-28,48,43
GHCND:USW00013743,1987-03-29,56,43
GHCND:USW00013743,1987-03-30,66,48
GHCND:USW00013743,1987-03-31,65,43
GHCND:USW00013743,1987-04-01,55,44
GHCND:USW00013743,1987-04-02,64,46
GHCND:USW00013743,1987-04-03,62,43
GHCND:USW00013743,1987-04-04,53,40
GHCND:USW00013743,1987-04-05,66,42
GHCND:USW00013743,1987-04-06,69,41
GHCND:USW00013743,1987-04-07,82,52
GHCND:USW00013743,1987-04-08,76,60
GHCND:USW00013743,1987-04-09,64,52
GHCND:USW00013743,1987-04-10,65,47
GHCND:USW00013743,1987-04-11,71,44
GHCND:USW00013743,1987-04-12,69,48
GHCND:USW00013743,1987-04-13,55,43
GHCND:USW00013743,1987-04-14,62,45
GHCND:USW00013743,1987-04-15,66,42
GHCND:USW00013743,1987-04-16,57,44
GHCND:USW00013743,1987-04-17,62,41
GHCND:USW00013743,1987-04-18,74,40
GHCND:USW00013743,1987-04-19,78,52
GHCND:USW00013743,1987-04-20,85,53
GHCND:USW00013743,1987-04-21,86,57
GHCND:USW00013743,1987-04-22,75,53
GHCND:USW00013743,1987-04-23,54,51
GHCND:USW00013743,1987-04-24,70,47
GHCND:USW00013743,1987-04-25,50,43
GHCND:USW00013743,1987-04-26,64,40
GHCND:USW00013743,1987-04-27,70,46
GHCND:USW00013743,1987-04-28,69,54
GHCND:USW00013743,1987-04-29,69,50
GHCND:USW00013743,1987-04-30,60,51
GHCND:USW00013743,1987-05-01,68,56
GHCND:USW00013743,1987-05-02,65,51
GHCND:USW00013743,1987-05-03,63,45
GHCND:USW00013743,1987-05-04,61,38
GHCND:USW00013743,1987-05-05,62,49
GHCND:USW00013743,1987-05-06,64,45
GHCND:USW00013743,1987-05-07,57,48
GHCND:USW00013743,1987-05-08,71,44
GHCND:USW00013743,1987-05-09,77,52
GHCND:USW00013743,1987-05-10,79,53
GHCND:USW00013743,1987-05-11,76,52
GHCND:USW00013743,1987-05-12,84,56
GHCND:USW00013743,1987-05-13,75,61
GHCND:USW00013743,1987-05-14,63,55
GHCND:USW00013743,1987-05-15,82,55
GHCND:USW00013743,1987-05-16,70,62
GHCND:USW00013743,1987-05-17,68,57
GHCND:USW00013743,1987-05-18,69,53
GHCND:USW00013743,1987-05-19,75,55
GHCND:USW00013743,1987-05-20,69,56
GHCND:USW00013743,1987-05-21,59,50
GHCND:USW00013743,1987-05-22,74,46
GHCND:USW00013743,1987-05-23,76,55
GHCND:USW00013743,1987-05-24,70,56
GHCND:USW00013743,1987-05-25,59,55
GHCND:USW00013743,1987-05-26,59,51
GHCND:USW00013743,1987-05-27,80,54
GHCND:USW00013743,1987-05-28,82,59
GHCND:USW00013743,1987-05-29,78,57
GHCND:USW00013743,1987-05-30,78,55
GHCND:USW00013743,1987-05-31,75,56
GHCND:USW00013743,1987-06-01,79,57
GHCND:USW00013743,1987-06-02,78,57
GHCND:USW00013743,1987-06-03,67,59
GHCND:USW00013743,1987-06-04,66,60
GHCND:USW00013743,1987-06-05,77,62
GHCND:USW00013743,1987-06-06,86,65
GHCND:USW00013743,1987-06-07,89,69
GHCND:USW00013743,1987-06-08,88,67
GHCND:USW00013743,1987-06-09,90,70
GHCND:USW00013743,1987-06-10,88,73
GHCND:USW00013743,1987-06-11,86,75
GHCND:USW00013743,1987-06-12,86,73
GHCND:USW00013743,1987-06-13,86,71
GHCND:USW00013743,1987-06-14,91,75
GHCND:USW00013743,1987-06-15,92,73
GHCND:USW00013743,1987-06-16,88,75
GHCND:USW00013743,1987-06-17,84,68
GHCND:USW00013743,1987-06-18,77,61
GHCND:USW00013743,1987-06-19,81,59
GHCND:USW00013743,1987-06-20,79,64
GHCND:USW00013743,1987-06-21,75,61
GHCND:USW00013743,1987-06-22,83,60
GHCND:USW00013743,1987-06-23,83,67
GHCND:USW00013743,1987-06-24,84,64
GHCND:USW00013743,1987-06-25,86,66
GHCND:USW00013743,1987-06-26,91,67
GHCND:USW00013743,1987-06-27,91,68
GHCND:USW00013743,1987-06-28,84,74
GHCND:USW00013743,1987-06-29,94,74
GHCND:USW00013743,1987-06-30,86,68
GHCND:USW00013743,1987-07-01,90,69
GHCND:USW00013743,1987-07-02,93,74
GHCND:USW00013743,1987-07-03,87,74
GHCND:USW00013743,1987-07-04,86,70
GHCND:USW00013743,1987-07-05,89,71
GHCND:USW00013743,1987-07-06,91,72
GHCND:USW00013743,1987-07-07,86,71
GHCND:USW00013743,1987-07-08,83,71
GHCND:USW00013743,1987-07-09,81,66
GHCND:USW00013743,1987-07-10,87,67
GHCND:USW00013743,1987-07-11,89,69
GHCND:USW00013743,1987-07-12,91,70
GHCND:USW00013743,1987-07-13,91,75
GHCND:USW00013743,1987-07-14,87,74
GHCND:USW00013743,1987-07-15,86,75
GHCND:USW00013743,1987-07-16,86,75
GHCND:USW00013743,1987-07-17,90,75
GHCND:USW00013743,1987-07-18,89,74
GHCND:USW00013743,1987-07-19,90,77
GHCND:USW00013743,1987-07-20,91,77
GHCND:USW00013743,1987-07-21,90,77
GHCND:USW00013743,1987-07-22,95,74
GHCND:USW00013743,1987-07-23,92,74
GHCND:USW00013743,1987-07-24,87,71
GHCND:USW00013743,1987-07-25,85,66
GHCND:USW00013743,1987-07-26,93,72
GHCND:USW00013743,1987-07-27,97,78
GHCND:USW00013743,1987-07-28,97,74
GHCND:USW00013743,1987-07-29,84,71
GHCND:USW00013743,1987-07-30,78,73
GHCND:USW00013743,1987-07-31,84,73
GHCND:USW00013743,1987-08-01,83,71
GHCND:USW00013743,1987-08-02,87,71
GHCND:USW00013743,1987-08-03,94,72
GHCND:USW00013743,1987-08-04,93,75
GHCND:USW00013743,1987-08-05,97,77
GHCND:USW00013743,1987-08-06,97,76
GHCND:USW00013743,1987-08-07,90,76
GHCND:USW00013743,1987-08-08,89,75
GHCND:USW00013743,1987-08-09,87,72
GHCND:USW00013743,1987-08-10,76,72
GHCND:USW00013743,1987-08-11,86,73
GHCND:USW00013743,1987-08-12,93,73
GHCND:USW00013743,1987-08-13,95,78
GHCND:USW00013743,1987-08-14,95,78
GHCND:USW00013743,1987-08-15,94,78
GHCND:USW00013743,1987-08-16,90,78
GHCND:USW00013743,1987-08-17,82,71
GHCND:USW00013743,1987-08-18,88,68
GHCND:USW00013743,1987-08-19,89,69
GHCND:USW00013743,1987-08-20,78,71
GHCND:USW00013743,1987-08-21,90,74
GHCND:USW00013743,1987-08-22,94,75
GHCND:USW00013743,1987-08-23,88,70
GHCND:USW00013743,1987-08-24,84,68
GHCND:USW00013743,1987-08-25,85,68
GHCND:USW00013743,1987-08-26,84,62
GHCND:USW00013743,1987-08-27,80,65
GHCND:USW00013743,1987-08-28,73,67
GHCND:USW00013743,1987-08-29,87,72
GHCND:USW00013743,1987-08-30,87,71
GHCND:USW00013743,1987-08-31,86,74
GHCND:USW00013743,1987-09-01,87,72
GHCND:USW00013743,1987-09-02,87,70
GHCND:USW00013743,1987-09-03,90,67
GHCND:USW00013743,1987-09-04,84,67
GHCND:USW00013743,1987-09-05,85,63
GHCND:USW00013743,1987-09-06,84,65
GHCND:USW00013743,1987-09-07,81,64
GHCND:USW00013743,1987-09-08,83,60
GHCND:USW00013743,1987-09-09,85,60
GHCND:USW00013743,1987-09-10,86,63
GHCND:USW00013743,1987-09-11,85,67
GHCND:USW00013743,1987-09-12,84,63
GHCND:USW00013743,1987-09-13,86,62
GHCND:USW00013743,1987-09-14,90,63
GHCND:USW00013743,1987-09-15,88,74
GHCND:USW00013743,1987-09-16,90,75
GHCND:USW00013743,1987-09-17,90,75
GHCND:USW00013743,1987-09-18,90,71
GHCND:USW00013743,1987-09-19,86,68
GHCND:USW00013743,1987-09-20,88,67
GHCND:USW00013743,1987-09-21,90,71
GHCND:USW00013743,1987-09-22,85,66
GHCND:USW00013743,1987-09-23,88,62
GHCND:USW00013743,1987-09-24,93,70
GHCND:USW00013743,1987-09-25,74,68
GHCND:USW00013743,1987-09-26,78,67
GHCND:USW00013743,1987-09-27,84,69
GHCND:USW00013743,1987-09-28,80,60
GHCND:USW00013743,1987-09-29,80,55
GHCND:USW00013743,1987-09-30,77,56
GHCND:USW00013743,1987-10-01,70,50
GHCND:USW00013743,1987-10-02,77,52
GHCND:USW00013743,1987-10-03,82,57
GHCND:USW00013743,1987-10-04,81,57
GHCND:USW00013743,1987-10-05,76,66
GHCND:USW00013743,1987-10-06,81,65
GHCND:USW00013743,1987-10-07,81,68
GHCND:USW00013743,1987-10-08,77,70
GHCND:USW00013743,1987-10-09,73,57
GHCND:USW00013743,1987-10-10,64,56
GHCND:USW00013743,1987-10-11,69,59
GHCND:USW00013743,1987-10-12,65,62
GHCND:USW00013743,1987-10-13,66,56
GHCND:USW00013743,1987-10-14,62,55
GHCND:USW00013743,1987-10-15,69,60
GHCND:USW00013743,1987-10-16,80,57
GHCND:USW00013743,1987-10-17,68,53
GHCND:USW00013743,1987-10-18,69,51
GHCND:USW00013743,1987-10-19,79,51
GHCND:USW00013743,1987-10-20,76,51
GHCND:USW00013743,1987-10-21,64,55
GHCND:USW00013743,1987-10-22,56,51
GHCND:USW00013743,1987-10-23,57,51
GHCND:USW00013743,1987-10-24,63,48
GHCND:USW00013743,1987-10-25,59,47
GHCND:USW00013743,1987-10-26,48,42
GHCND:USW00013743,1987-10-27,58,43
GHCND:USW00013743,1987-10-28,57,42
GHCND:USW00013743,1987-10-29,54,40
GHCND:USW00013743,1987-10-30,53,40
GHCND:USW00013743,1987-10-31,67,42
GHCND:USW00013743,1987-11-01,71,41
GHCND:USW00013743,1987-11-02,69,49
GHCND:USW00013743,1987-11-03,62,46
GHCND:USW00013743,1987-11-04,67,41
GHCND:USW00013743,1987-11-05,68,47
GHCND:USW00013743,1987-11-06,75,50
GHCND:USW00013743,1987-11-07,77,54
GHCND:USW00013743,1987-11-08,65,47
GHCND:USW00013743,1987-11-09,65,45
GHCND:USW00013743,1987-11-10,69,51
GHCND:USW00013743,1987-11-11,69,42
GHCND:USW00013743,1987-11-12,54,38
GHCND:USW00013743,1987-11-13,60,36
GHCND:USW00013743,1987-11-14,68,44
GHCND:USW00013743,1987-11-15,66,53
GHCND:USW00013743,1987-11-16,69,53
GHCND:USW00013743,1987-11-17,75,45
GHCND:USW00013743,1987-11-18,45,31
GHCND:USW00013743,1987-11-19,42,28
GHCND:USW00013743,1987-11-20,50,29
GHCND:USW00013743,1987-11-21,58,35
GHCND:USW00013743,1987-11-22,50,44
GHCND:USW00013743,1987-11-23,50,38
GHCND:USW00013743,1987-11-24,41,31
GHCND:USW00013743,1987-11-25,51,25
GHCND:USW00013743,1987-11-26,36,22
GHCND:USW00013743,1987-11-27,46,27
GHCND:USW00013743,1987-11-28,53,34
GHCND:USW00013743,1987-11-29,69,47
GHCND:USW00013743,1987-11-30,68,53
GHCND:USW00013743,1987-12-01,54,37
GHCND:USW00013743,1987-12-02,45,33
GHCND:USW00013743,1987-12-03,42,29
GHCND:USW00013743,1987-12-04,38,26
GHCND:USW00013743,1987-12-05,51,35
GHCND:USW00013743,1987-12-06,40,30
GHCND:USW00013743,1987-12-07,37,29
GHCND:USW00013743,1987-12-08,37,26
GHCND:USW00013743,1987-12-09,33,23
GHCND:USW00013743,1987-12-10,39,27
GHCND:USW00013743,1987-12-11,40,23
GHCND:USW00013743,1987-12-12,48,27
GHCND:USW00013743,1987-12-13,40,28
GHCND:USW00013743,1987-12-14,32,22
GHCND:USW00013743,1987-12-15,26,19
GHCND:USW00013743,1987-12-16,44,26
GHCND:USW00013743,1987-12-17,48,35
GHCND:USW00013743,1987-12-18,46,31
GHCND:USW00013743,1987-12-19,46,32
GHCND:USW00013743,1987-12-20,41,25
GHCND:USW00013743,1987-12-21,39,24
GHCND:USW00013743,1987-12-22,38,25
GHCND:USW00013743,1987-12-23,41,27
GHCND:USW00013743,1987-12-24,52,26
GHCND:USW00013743,1987-12-25,58,33
GHCND:USW00013743,1987-12-26,44,30
GHCND:USW00013743,1987-12-27,48,38
GHCND:USW00013743,1987-12-28,47,36
GHCND:USW00013743,1987-12-29,52,33
GHCND:USW00013743,1987-12-30,51,43
GHCND:USW00013743,1987-12-31,48,38
GHCND:USW00013743,1988-01-01,48,38
GHCND:USW00013743,1988-01-02,49,38
GHCND:USW00013743,1988-01-03,44,33
GHCND:USW00013743,1988-01-04,44,40
GHCND:USW00013743,1988-01-05,42,38
GHCND:USW00013743,1988-01-06,54,40
GHCND:USW00013743,1988-01-07,43,30
GHCND:USW00013743,1988-01-08,38,25
GHCND:USW00013743,1988-01-09,48,30
GHCND:USW00013743,1988-01-10,63,43
GHCND:USW00013743,1988-01-11,51,40
GHCND:USW00013743,1988-01-12,51,39
GHCND:USW00013743,1988-01-13,59,40
GHCND:USW00013743,1988-01-14,61,36
GHCND:USW00013743,1988-01-15,61,33
GHCND:USW00013743,1988-01-16,40,27
GHCND:USW00013743,1988-01-17,43,32
GHCND:USW00013743,1988-01-18,60,32
GHCND:USW00013743,1988-01-19,63,32
GHCND:USW00013743,1988-01-20,52,28
GHCND:USW00013743,1988-01-21,60,39
GHCND:USW00013743,1988-01-22,65,40
GHCND:USW00013743,1988-01-23,46,32
GHCND:USW00013743,1988-01-24,43,36
GHCND:USW00013743,1988-01-25,48,35
GHCND:USW00013743,1988-01-26,43,34
GHCND:USW00013743,1988-01-27,39,29
GHCND:USW00013743,1988-01-28,45,26
GHCND:USW00013743,1988-01-29,58,33
GHCND:USW00013743,1988-01-30,60,41
GHCND:USW00013743,1988-01-31,64,40
GHCND:USW00013743,1988-02-01,50,40
GHCND:USW00013743,1988-02-02,46,38
GHCND:USW00013743,1988-02-03,57,36
GHCND:USW00013743,1988-02-04,62,44
GHCND:USW00013743,1988-02-05,59,45
GHCND:USW00013743,1988-02-06,47,34
GHCND:USW00013743,1988-02-07,47,29
GHCND:USW00013743,1988-02-08,44,31
GHCND:USW00013743,1988-02-09,39,27
GHCND:USW00013743,1988-02-10,39,28
GHCND:USW00013743,1988-02-11,43,26
GHCND:USW00013743,1988-02-12,39,32
GHCND:USW00013743,1988-02-13,36,29
GHCND:USW00013743,1988-02-14,38,24
GHCND:USW00013743,1988-02-15,45,27
GHCND:USW00013743,1988-02-16,58,33
GHCND:USW00013743,1988-02-17,66,39
GHCND:USW00013743,1988-02-18,62,37
GHCND:USW00013743,1988-02-19,38,18
GHCND:USW00013743,1988-02-20,30,14
GHCND:USW00013743,1988-02-21,41,28
GHCND:USW00013743,1988-02-22,50,28
GHCND:USW00013743,1988-02-23,39,33
GHCND:USW00013743,1988-02-24,54,38
GHCND:USW00013743,1988-02-25,46,32
GHCND:USW00013743,1988-02-26,59,27
GHCND:USW00013743,1988-02-27,36,26
GHCND:USW00013743,1988-02-28,40,21
GHCND:USW00013743,1988-02-29,45,33
GHCND:USW00013743,1988-03-01,50,32
GHCND:USW00013743,1988-03-02,50,35
GHCND:USW00013743,1988-03-03,44,31
GHCND:USW00013743,1988-03-04,47,28
GHCND:USW00013743,1988-03-05,52,33
GHCND:USW00013743,1988-03-06,45,37
GHCND:USW00013743,1988-03-07,50,31
GHCND:USW00013743,1988-03-08,52,32
