STATION,DATE,TMAX,TMIN
GHCND:USW00094823,1987-05-18,81,59
GHCND:USW00094823,1987-05-19,72,55
GHCND:USW00094823,1987-05-20,66,54
GHCND:USW00094823,1987-05-21,82,51
GHCND:USW00094823,1987-05-22,81,61
GHCND:USW00094823,1987-05-23,82,60
GHCND:USW00094823,1987-05-24,71,52
GHCND:USW00094823,1987-05-25,79,49
GHCND:USW00094823,1987-05-26,85,63
GHCND:USW00094823,1987-05-27,81,63
GHCND:USW00094823,1987-05-28,89,62
GHCND:USW00094823,1987-05-29,90,63
GHCND:USW00094823,1987-05-30,91,65
GHCND:USW00094823,1987-05-31,80,63
GHCND:USW00094823,1987-06-01,82,62
GHCND:USW00094823,1987-06-02,82,64
GHCND:USW00094823,1987-06-03,81,67
GHCND:USW00094823,1987-06-04,78,57
GHCND:USW00094823,1987-06-05,76,46
GHCND:USW00094823,1987-06-06,75,53
GHCND:USW00094823,1987-06-07,86,60
GHCND:USW00094823,1987-06-08,88,66
GHCND:USW00094823,1987-06-09,75,46
GHCND:USW00094823,1987-06-10,71,43
GHCND:USW00094823,1987-06-11,78,45
GHCND:USW00094823,1987-06-12,78,66
GHCND:USW00094823,1987-06-13,84,65
GHCND:USW00094823,1987-06-14,87,62
GHCND:USW00094823,1987-06-15,90,67
GHCND:USW00094823,1987-06-16,87,65
GHCND:USW00094823,1987-06-17,85,59
GHCND:USW00094823,1987-06-18,88,57
GHCND:USW00094823,1987-06-19,90,64
GHCND:USW00094823,1987-06-20,75,65
GHCND:USW00094823,1987-06-21,86,70
GHCND:USW00094823,1987-06-22,80,69
GHCND:USW00094823,1987-06-23,82,69
GHCND:USW00094823,1987-06-24,85,63
GHCND:USW00094823,1987-06-25,85,61
GHCND:USW00094823,1987-06-26,81,65
GHCND:USW00094823,1987-06-27,76,55
GHCND:USW00094823,1987-06-28,76,50
GHCND:USW00094823,1987-06-29,81,56
GHCND:USW00094823,1987-06-30,83,65
GHCND:USW00094823,1987-07-01,69,64
GHCND:USW00094823,1987-07-02,80,65
GHCND:USW00094823,1987-07-03,81,64
GHCND:USW00094823,1987-07-04,80,66
GHCND:USW00094823,1987-07-05,83,59
GHCND:USW00094823,1987-07-06,83,66
GHCND:USW00094823,1987-07-07,84,69
GHCND:USW00094823,1987-07-08,88,69
GHCND:USW00094823,1987-07-09,86,71
GHCND:USW00094823,1987-07-10,85,70
GHCND:USW00094823,1987-07-11,88,69
GHCND:USW00094823,1987-07-12,91,70
GHCND:USW00094823,1987-07-13,90,72
GHCND:USW00094823,1987-07-14,74,53
GHCND:USW00094823,1987-07-15,74,49
GHCND:USW00094823,1987-07-16,77,57
GHCND:USW00094823,1987-07-17,83,55
GHCND:USW00094823,1987-07-18,86,60
GHCND:USW00094823,1987-07-19,90,66
GHCND:USW00094823,1987-07-20,92,70
GHCND:USW00094823,1987-07-21,91,73
GHCND:USW00094823,1987-07-22,94,68
GHCND:USW00094823,1987-07-23,94,70
GHCND:USW00094823,1987-07-24,93,69
GHCND:USW00094823,1987-07-25,93,73
GHCND:USW00094823,1987-07-26,85,72
GHCND:USW00094823,1987-07-27,87,67
GHCND:USW00094823,1987-07-28,86,62
GHCND:USW00094823,1987-07-29,88,63
GHCND:USW00094823,1987-07-30,91,66
GHCND:USW00094823,1987-07-31,89,69
GHCND:USW00094823,1987-08-01,86,66
GHCND:USW00094823,1987-08-02,93,68
GHCND:USW00094823,1987-08-03,88,68
GHCND:USW00094823,1987-08-04,93,68
GHCND:USW00094823,1987-08-05,82,66
GHCND:USW00094823,1987-08-06,83,62
GHCND:USW00094823,1987-08-07,86,65
GHCND:USW00094823,1987-08-08,88,65
GHCND:USW00094823,1987-08-09,83,70
GHCND:USW00094823,1987-08-10,76,65
GHCND:USW00094823,1987-08-11,82,58
GHCND:USW00094823,1987-08-12,87,64
GHCND:USW00094823,1987-08-13,88,65
GHCND:USW00094823,1987-08-14,89,64
GHCND:USW00094823,1987-08-15,90,63
GHCND:USW00094823,1987-08-16,91,69
GHCND:USW00094823,1987-08-17,90,71
GHCND:USW00094823,1987-08-18,83,64
GHCND:USW00094823,1987-08-19,85,61
GHCND:USW00094823,1987-08-20,80,59
GHCND:USW00094823,1987-08-21,85,56
GHCND:USW00094823,1987-08-22,76,64
GHCND:USW00094823,1987-08-23,72,51
GHCND:USW00094823,1987-08-24,74,51
GHCND:USW00094823,1987-08-25,66,46
GHCND:USW00094823,1987-08-26,63,57
GHCND:USW00094823,1987-08-27,78,62
GHCND:USW00094823,1987-08-28,76,62
GHCND:USW00094823,1987-08-29,69,58
GHCND:USW00094823,1987-08-30,78,51
GHCND:USW00094823,1987-08-31,72,59
GHCND:USW00094823,1987-09-01,70,49
GHCND:USW00094823,1987-09-02,71,49
GHCND:USW00094823,1987-09-03,73,52
GHCND:USW00094823,1987-09-04,81,52
GHCND:USW00094823,1987-09-05,70,60
GHCND:USW00094823,1987-09-06,73,60
GHCND:USW00094823,1987-09-07,74,67
GHCND:USW00094823,1987-09-08,73,66
GHCND:USW00094823,1987-09-09,81,63
GHCND:USW00094823,1987-09-10,82,57
GHCND:USW00094823,1987-09-11,81,62
GHCND:USW00094823,1987-09-12,76,65
GHCND:USW00094823,1987-09-13,80,66
GHCND:USW00094823,1987-09-14,77,57
GHCND:USW00094823,1987-09-15,73,54
GHCND:USW00094823,1987-09-16,76,64
GHCND:USW00094823,1987-09-17,79,65
GHCND:USW00094823,1987-09-18,71,64
GHCND:USW00094823,1987-09-19,68,62
GHCND:USW00094823,1987-09-20,75,58
GHCND:USW00094823,1987-09-21,70,56
GHCND:USW00094823,1987-09-22,62,52
GHCND:USW00094823,1987-09-23,68,49
GHCND:USW00094823,1987-09-24,72,51
GHCND:USW00094823,1987-09-25,65,42
GHCND:USW00094823,1987-09-26,71,39
GHCND:USW00094823,1987-09-27,79,50
GHCND:USW00094823,1987-09-28,82,51
GHCND:USW00094823,1987-09-29,79,56
GHCND:USW00094823,1987-09-30,66,47
GHCND:USW00094823,1987-10-01,61,44
GHCND:USW00094823,1987-10-02,64,44
GHCND:USW00094823,1987-10-03,49,37
GHCND:USW00094823,1987-10-04,57,37
GHCND:USW00094823,1987-10-05,67,38
GHCND:USW00094823,1987-10-06,57,48
GHCND:USW00094823,1987-10-07,51,43
GHCND:USW00094823,1987-10-08,48,32
GHCND:USW00094823,1987-10-09,56,31
GHCND:USW00094823,1987-10-10,65,46
GHCND:USW00094823,1987-10-11,49,42
GHCND:USW00094823,1987-10-12,51,37
GHCND:USW00094823,1987-10-13,55,35
GHCND:USW00094823,1987-10-14,62,28
GHCND:USW00094823,1987-10-15,68,32
GHCND:USW00094823,1987-10-16,73,36
GHCND:USW00094823,1987-10-17,70,43
GHCND:USW00094823,1987-10-18,60,38
GHCND:USW00094823,1987-10-19,68,33
GHCND:USW00094823,1987-10-20,61,45
GHCND:USW00094823,1987-10-21,45,34
GHCND:USW00094823,1987-10-22,50,29
GHCND:USW00094823,1987-10-23,60,42
GHCND:USW00094823,1987-10-24,68,41
GHCND:USW00094823,1987-10-25,52,32
GHCND:USW00094823,1987-10-26,60,27
GHCND:USW00094823,1987-10-27,51,38
GHCND:USW00094823,1987-10-28,50,32
GHCND:USW00094823,1987-10-29,47,33
GHCND:USW00094823,1987-10-30,66,32
GHCND:USW00094823,1987-10-31,65,43
GHCND:USW00094823,1987-11-01,73,41
GHCND:USW00094823,1987-11-02,75,49
GHCND:USW00094823,1987-11-03,75,57
GHCND:USW00094823,1987-11-04,74,54
GHCND:USW00094823,1987-11-05,60,36
GHCND:USW00094823,1987-11-06,45,31
GHCND:USW00094823,1987-11-07,60,40
GHCND:USW00094823,1987-11-08,68,40
GHCND:USW00094823,1987-11-09,59,39
GHCND:USW00094823,1987-11-10,39,28
GHCND:USW00094823,1987-11-11,36,25
GHCND:USW00094823,1987-11-12,46,25
GHCND:USW00094823,1987-11-13,55,34
GHCND:USW00094823,1987-11-14,62,42
GHCND:USW00094823,1987-11-15,65,33
GHCND:USW00094823,1987-11-16,69,39
GHCND:USW00094823,1987-11-17,68,54
GHCND:USW00094823,1987-11-18,55,40
GHCND:USW00094823,1987-11-19,48,32
GHCND:USW00094823,1987-11-20,41,23
GHCND:USW00094823,1987-11-21,24,15
GHCND:USW00094823,1987-11-22,36,16
GHCND:USW00094823,1987-11-23,52,30
GHCND:USW00094823,1987-11-24,56,47
GHCND:USW00094823,1987-11-25,67,45
GHCND:USW00094823,1987-11-26,55,40
GHCND:USW00094823,1987-11-27,51,37
GHCND:USW00094823,1987-11-28,57,43
GHCND:USW00094823,1987-11-29,49,40
GHCND:USW00094823,1987-11-30,41,36
GHCND:USW00094823,1987-12-01,38,33
GHCND:USW00094823,1987-12-02,33,30
GHCND:USW00094823,1987-12-03,36,30
GHCND:USW00094823,1987-12-04,36,30
GHCND:USW00094823,1987-12-05,32,28
GHCND:USW00094823,1987-12-06,33,23
GHCND:USW00094823,1987-12-07,40,23
GHCND:USW00094823,1987-12-08,59,35
GHCND:USW00094823,1987-12-09,60,41
GHCND:USW00094823,1987-12-10,48,32
GHCND:USW00094823,1987-12-11,48,29
GHCND:USW00094823,1987-12-12,47,33
GHCND:USW00094823,1987-12-13,37,32
GHCND:USW00094823,1987-12-14,40,31
GHCND:USW00094823,1987-12-15,60,32
GHCND:USW00094823,1987-12-16,32,27
GHCND:USW00094823,1987-12-17,32,26
GHCND:USW00094823,1987-12-18,31,25
GHCND:USW00094823,1987-12-19,37,30
GHCND:USW00094823,1987-12-20,55,36
GHCND:USW00094823,1987-12-21,42,27
GHCND:USW00094823,1987-12-22,38,21
GHCND:USW00094823,1987-12-23,41,33
GHCND:USW00094823,1987-12-24,54,29
GHCND:USW00094823,1987-12-25,53,37
GHCND:USW00094823,1987-12-26,37,30
GHCND:USW00094823,1987-12-27,36,26
GHCND:USW00094823,1987-12-28,38,31
GHCND:USW00094823,1987-12-29,37,18
GHCND:USW00094823,1987-12-30,28,16
GHCND:USW00094823,1987-12-31,43,19
GHCND:USW00094823,1988-01-01,43,19
GHCND:USW00094823,1988-01-02,27,9
GHCND:USW00094823,1988-01-03,32,14
GHCND:USW00094823,1988-01-04,29,9
GHCND:USW00094823,1988-01-05,9,1
GHCND:USW00094823,1988-01-06,13,-3
GHCND:USW00094823,1988-01-07,19,-2
GHCND:USW00094823,1988-01-08,24,15
GHCND:USW00094823,1988-01-09,24,9
GHCND:USW00094823,1988-01-10,24,9
GHCND:USW00094823,1988-01-11,32,3
GHCND:USW00094823,1988-01-12,47,20
GHCND:USW00094823,1988-01-13,44,15
GHCND:USW00094823,1988-01-14,17,9
GHCND:USW00094823,1988-01-15,32,7
GHCND:USW00094823,1988-01-16,49,21
GHCND:USW00094823,1988-01-17,54,40
GHCND:USW00094823,1988-01-18,48,35
GHCND:USW00094823,1988-01-19,46,31
GHCND:USW00094823,1988-01-20,61,42
GHCND:USW00094823,1988-01-21,43,25
GHCND:USW00094823,1988-01-22,28,23
GHCND:USW00094823,1988-01-23,35,26
GHCND:USW00094823,1988-01-24,43,29
GHCND:USW00094823,1988-01-25,35,25
GHCND:USW00094823,1988-01-26,29,5
GHCND:USW00094823,1988-01-27,21,8
GHCND:USW00094823,1988-01-28,26,8
GHCND:USW00094823,1988-01-29,48,17
GHCND:USW00094823,1988-01-30,58,41
GHCND:USW00094823,1988-01-31,62,40
GHCND:USW00094823,1988-02-01,57,51
GHCND:USW00094823,1988-02-02,57,28
GHCND:USW00094823,1988-02-03,39,28
GHCND:USW00094823,1988-02-04,39,18
GHCND:USW00094823,1988-02-05,19,3
GHCND:USW00094823,1988-02-06,9,-2
GHCND:USW00094823,1988-02-07,26,-3
GHCND:USW00094823,1988-02-08,27,19
GHCND:USW00094823,1988-02-09,36,16
GHCND:USW00094823,1988-02-10,34,23
GHCND:USW00094823,1988-02-11,43,23
GHCND:USW00094823,1988-02-12,34,14
GHCND:USW00094823,1988-02-13,18,9
GHCND:USW00094823,1988-02-14,41,5
GHCND:USW00094823,1988-02-15,48,30
GHCND:USW00094823,1988-02-16,32,26
GHCND:USW00094823,1988-02-17,50,27
GHCND:USW00094823,1988-02-18,49,29
GHCND:USW00094823,1988-02-19,47,34
GHCND:USW00094823,1988-02-20,45,22
GHCND:USW00094823,1988-02-21,23,9
GHCND:USW00094823,1988-02-22,58,19
GHCND:USW00094823,1988-02-23,55,25
GHCND:USW00094823,1988-02-24,30,22
GHCND:USW00094823,1988-02-25,26,12
GHCND:USW00094823,1988-02-26,39,15
GHCND:USW00094823,1988-02-27,39,25
GHCND:USW00094823,1988-02-28,39,18
GHCND:USW00094823,1988-02-29,45,29
GHCND:USW00094823,1988-03-01,43,28
GHCND:USW00094823,1988-03-02,54,28
GHCND:USW00094823,1988-03-03,41,31
GHCND:USW00094823,1988-03-04,34,21
GHCND:USW00094823,1988-03-05,38,12
GHCND:USW00094823,1988-03-06,51,16
GHCND:USW00094823,1988-03-07,45,34
GHCND:USW00094823,1988-03-08,66,26
GHCND:USW00094823,1988-03-09,55,37
GHCND:USW00094823,1988-03-10,44,31
GHCND:USW00094823,1988-03-11,53,23
GHCND:USW00094823,1988-03-12,63,31
GHCND:USW00094823,1988-03-13,47,27
GHCND:USW00094823,1988-03-14,31,21
GHCND:USW00094823,1988-03-15,28,20
GHCND:USW00094823,1988-03-16,34,21
GHCND:USW00094823,1988-03-17,36,20
GHCND:USW00094823,1988-03-18,35,27
GHCND:USW00094823,1988-03-19,37,25
GHCND:USW00094823,1988-03-20,32,21
GHCND:USW00094823,1988-03-21,32,18
GHCND:USW00094823,1988-03-22,47,14
GHCND:USW00094823,1988-03-23,75,34
GHCND:USW00094823,1988-03-24,74,56
GHCND:USW00094823,1988-03-25,75,48
GHCND:USW00094823,1988-03-26,65,39
GHCND:USW00094823,1988-03-27,40,30
GHCND:USW00094823,1988-03-28,60,27
GHCND:USW00094823,1988-03-29,79,42
GHCND:USW00094823,1988-03-30,64,42
GHCND:USW00094823,1988-03-31,68,37
GHCND:USW00094823,1988-04-01,62,52
GHCND:USW00094823,1988-04-02,72,49
GHCND:USW00094823,1988-04-03,73,57
GHCND:USW00094823,1988-04-04,64,47
GHCND:USW00094823,1988-04-05,79,43
GHCND:USW00094823,1988-04-06,80,47
GHCND:USW00094823,1988-04-07,49,45
GHCND:USW00094823,1988-04-08,46,39
GHCND:USW00094823,1988-04-09,57,34
GHCND:USW00094823,1988-04-10,64,35
GHCND:USW00094823,1988-04-11,66,37
GHCND:USW00094823,1988-04-12,59,41
GHCND:USW00094823,1988-04-13,62,36
GHCND:USW00094823,1988-04-14,66,41
GHCND:USW00094823,1988-04-15,48,31
GHCND:USW00094823,1988-04-16,43,27
GHCND:USW00094823,1988-04-17,66,32
GHCND:USW00094823,1988-04-18,62,29
GHCND:USW00094823,1988-04-19,49,30
GHCND:USW00094823,1988-04-20,57,27
GHCND:USW00094823,1988-04-21,50,36
GHCND:USW00094823,1988-04-22,60,32
GHCND:USW00094823,1988-04-23,80,48
GHCND:USW00094823,1988-04-24,51,39
GHCND:USW00094823,1988-04-25,60,36
GHCND:USW00094823,1988-04-26,71,33
GHCND:USW00094823,1988-04-27,62,39
GHCND:USW00094823,1988-04-28,43,37
GHCND:USW00094823,1988-04-29,47,39
GHCND:USW00094823,1988-04-30,59,41
GHCND:USW00094823,1988-05-01,64,34
GHCND:USW00094823,1988-05-02,62,41
GHCND:USW00094823,1988-05-03,64,46
GHCND:USW00094823,1988-05-04,62,45
GHCND:USW00094823,1988-05-05,57,51
GHCND:USW00094823,1988-05-06,68,53
GHCND:USW00094823,1988-05-07,76,46
GHCND:USW00094823,1988-05-08,82,44
GHCND:USW00094823,1988-05-09,70,54
GHCND:USW00094823,1988-05-10,74,53
GHCND:USW00094823,1988-05-11,66,46
GHCND:USW00094823,1988-05-12,76,38
GHCND:USW00094823,1988-05-13,83,52
GHCND:USW00094823,1988-05-14,73,50
GHCND:USW00094823,1988-05-15,84,45
GHCND:USW00094823,1988-05-16,83,60
GHCND:USW00094823,1988-05-17,74,52
GHCND:USW00094823,1988-05-18,57,54
GHCND:USW00094823,1988-05-19,70,55
GHCND:USW00094823,1988-05-20,67,53
GHCND:USW00094823,1988-05-21,75,50
GHCND:USW00094823,1988-05-22,83,52
GHCND:USW00094823,1988-05-23,83,57
GHCND:USW00094823,1988-05-24,72,53
GHCND:USW00094823,1988-05-25,53,41
GHCND:USW00094823,1988-05-26,71,35
GHCND:USW00094823,1988-05-27,79,46
GHCND:USW00094823,1988-05-28,82,49
GHCND:USW00094823,1988-05-29,86,53
GHCND:USW00094823,1988-05-30,88,62
GHCND:USW00094823,1988-05-31,88,62
GHCND:USW00094823,1988-06-01,88,65
GHCND:USW00094823,1988-06-02,67,51
GHCND:USW00094823,1988-06-03,56,48
GHCND:USW00094823,1988-06-04,66,44
GHCND:USW00094823,1988-06-05,82,49
GHCND:USW00094823,1988-06-06,90,62
GHCND:USW00094823,1988-06-07,92,69
GHCND:USW00094823,1988-06-08,79,52
GHCND:USW00094823,1988-06-09,67,47
GHCND:USW00094823,1988-06-10,62,44
GHCND:USW00094823,1988-06-11,77,39
GHCND:USW00094823,1988-06-12,85,55
GHCND:USW00094823,1988-06-13,89,61
GHCND:USW00094823,1988-06-14,94,60
GHCND:USW00094823,1988-06-15,93,59
GHCND:USW00094823,1988-06-16,79,62
GHCND:USW00094823,1988-06-17,77,55
GHCND:USW00094823,1988-06-18,82,48
GHCND:USW00094823,1988-06-19,87,53
GHCND:USW00094823,1988-06-20,91,61
GHCND:USW00094823,1988-06-21,94,71
GHCND:USW00094823,1988-06-22,98,75
GHCND:USW00094823,1988-06-23,81,61
GHCND:USW00094823,1988-06-24,87,50
GHCND:USW00094823,1988-06-25,98,61
GHCND:USW00094823,1988-06-26,85,59
GHCND:USW00094823,1988-06-27,78,51
GHCND:USW00094823,1988-06-28,80,47
GHCND:USW00094823,1988-06-29,76,54
GHCND:USW00094823,1988-06-30,70,46
GHCND:USW00094823,1988-07-01,72,49
GHCND:USW00094823,1988-07-02,79,49
GHCND:USW00094823,1988-07-03,87,51
GHCND:USW00094823,1988-07-04,93,54
GHCND:USW00094823,1988-07-05,94,63
GHCND:USW00094823,1988-07-06,98,64
GHCND:USW00094823,1988-07-07,101,66
GHCND:USW00094823,1988-07-08,99,70
GHCND:USW00094823,1988-07-09,99,72
GHCND:USW00094823,1988-07-10,96,66
GHCND:USW00094823,1988-07-11,91,70
GHCND:USW00094823,1988-07-12,90,71
GHCND:USW00094823,1988-07-13,91,58
GHCND:USW00094823,1988-07-14,92,71
GHCND:USW00094823,1988-07-15,93,71
GHCND:USW00094823,1988-07-16,103,67
GHCND:USW00094823,1988-07-17,89,75
GHCND:USW00094823,1988-07-18,97,65
GHCND:USW00094823,1988-07-19,81,70
GHCND:USW00094823,1988-07-20,76,69
GHCND:USW00094823,1988-07-21,79,67
GHCND:USW00094823,1988-07-22,86,61
GHCND:USW00094823,1988-07-23,79,61
GHCND:USW00094823,1988-07-24,83,58
GHCND:USW00094823,1988-07-25,88,61
GHCND:USW00094823,1988-07-26,82,64
GHCND:USW00094823,1988-07-27,84,62
GHCND:USW00094823,1988-07-28,90,63
GHCND:USW00094823,1988-07-29,95,71
GHCND:USW00094823,1988-07-30,94,71
GHCND:USW00094823,1988-07-31,85,68
GHCND:USW00094823,1988-08-01,92,63
GHCND:USW00094823,1988-08-02,94,70
GHCND:USW00094823,1988-08-03,93,69
GHCND:USW00094823,1988-08-04,93,71
GHCND:USW00094823,1988-08-05,89,71
GHCND:USW00094823,1988-08-06,81,69
GHCND:USW00094823,1988-08-07,88,68
GHCND:USW00094823,1988-08-08,91,60
GHCND:USW00094823,1988-08-09,94,65
GHCND:USW00094823,1988-08-10,93,64
GHCND:USW00094823,1988-08-11,96,69
GHCND:USW00094823,1988-08-12,92,72
GHCND:USW00094823,1988-08-13,94,71
GHCND:USW00094823,1988-08-14,96,73
GHCND:USW00094823,1988-08-15,90,69
GHCND:USW00094823,1988-08-16,89,64
GHCND:USW00094823,1988-08-17,100,70
GHCND:USW00094823,1988-08-18,85,69
GHCND:USW00094823,1988-08-19,70,63
GHCND:USW00094823,1988-08-20,82,65
GHCND:USW00094823,1988-08-21,78,55
GHCND:USW00094823,1988-08-22,83,50
GHCND:USW00094823,1988-08-23,73,63
GHCND:USW00094823,1988-08-24,82,62
GHCND:USW00094823,1988-08-25,81,59
GHCND:USW00094823,1988-08-26,78,58
GHCND:USW00094823,1988-08-27,88,53
GHCND:USW00094823,1988-08-28,82,68
GHCND:USW00094823,1988-08-29,69,58
GHCND:USW00094823,1988-08-30,75,50
GHCND:USW00094823,1988-08-31,77,53
GHCND:USW00094823,1988-09-01,81,52
GHCND:USW00094823,1988-09-02,80,56
GHCND:USW00094823,1988-09-03,84,61
GHCND:USW00094823,1988-09-04,76,60
GHCND:USW00094823,1988-09-05,64,49
GHCND:USW00094823,1988-09-06,63,43
GHCND:USW00094823,1988-09-07,69,41
GHCND:USW00094823,1988-09-08,74,46
GHCND:USW00094823,1988-09-09,76,47
GHCND:USW00094823,1988-09-10,82,58
GHCND:USW00094823,1988-09-11,79,52
GHCND:USW00094823,1988-09-12,83,50
GHCND:USW00094823,1988-09-13,77,54
GHCND:USW00094823,1988-09-14,73,46
GHCND:USW00094823,1988-09-15,71,51
GHCND:USW00094823,1988-09-16,77,49
GHCND:USW00094823,1988-09-17,71,62
GHCND:USW00094823,1988-09-18,75,64
GHCND:USW00094823,1988-09-19,76,65
GHCND:USW00094823,1988-09-20,78,65
GHCND:USW00094823,1988-09-21,66,57
GHCND:USW00094823,1988-09-22,72,55
GHCND:USW00094823,1988-09-23,76,55
GHCND:USW00094823,1988-09-24,65,52
GHCND:USW00094823,1988-09-25,62,48
GHCND:USW00094823,1988-09-26,73,47
GHCND:USW00094823,1988-09-27,77,43
GHCND:USW00094823,1988-09-28,75,51
GHCND:USW00094823,1988-09-29,75,51
GHCND:USW00094823,1988-09-30,79,52
GHCND:USW00094823,1988-10-01,83,61
GHCND:USW00094823,1988-10-02,71,54
GHCND:USW00094823,1988-10-03,63,49
GHCND:USW00094823,1988-10-04,62,37
GHCND:USW00094823,1988-10-05,52,36
GHCND:USW00094823,1988-10-06,53,36
GHCND:USW00094823,1988-10-07,55,36
GHCND:USW00094823,1988-10-08,55,30
GHCND:USW00094823,1988-10-09,59,38
GHCND:USW00094823,1988-10-10,62,45
GHCND:USW00094823,1988-10-11,53,37
GHCND:USW00094823,1988-10-12,44,30
GHCND:USW00094823,1988-10-13,43,26
GHCND:USW00094823,1988-10-14,59,26
GHCND:USW00094823,1988-10-15,69,41
GHCND:USW00094823,1988-10-16,72,47
GHCND:USW00094823,1988-10-17,68,49
GHCND:USW00094823,1988-10-18,67,42
GHCND:USW00094823,1988-10-19,53,40
GHCND:USW00094823,1988-10-20,52,34
GHCND:USW00094823,1988-10-21,46,42
GHCND:USW00094823,1988-10-22,47,42
GHCND:USW00094823,1988-10-23,53,33
GHCND:USW00094823,1988-10-24,48,34
GHCND:USW00094823,1988-10-25,50,34
GHCND:USW00094823,1988-10-26,43,30
GHCND:USW00094823,1988-10-27,54,26
GHCND:USW00094823,1988-10-28,56,32
GHCND:USW00094823,1988-10-29,48,27
GHCND:USW00094823,1988-10-30,45,29
GHCND:USW00094823,1988-10-31,55,24
GHCND:USW00094823,1988-11-01,56,37
GHCND:USW00094823,1988-11-02,43,36
GHCND:USW00094823,1988-11-03,56,30
GHCND:USW00094823,1988-11-04,72,46
GHCND:USW00094823,1988-11-05,63,47
GHCND:USW00094823,1988-11-06,48,33
GHCND:USW00094823,1988-11-07,41,33
GHCND:USW00094823,1988-11-08,51,34
GHCND:USW00094823,1988-11-09,53,40
GHCND:USW00094823,1988-11-10,65,43
GHCND:USW00094823,1988-11-11,43,29
GHCND:USW00094823,1988-11-12,53,25
GHCND:USW00094823,1988-11-13,52,38
GHCND:USW00094823,1988-11-14,61,33
GHCND:USW00094823,1988-11-15,68,34
GHCND:USW00094823,1988-11-16,70,45
GHCND:USW00094823,1988-11-17,45,33
GHCND:USW00094823,1988-11-18,51,30
GHCND:USW00094823,1988-11-19,45,41
GHCND:USW00094823,1988-11-20,68,42
GHCND:USW00094823,1988-11-21,42,37
GHCND:USW00094823,1988-11-22,47,33
GHCND:USW00094823,1988-11-23,45,23
GHCND:USW00094823,1988-11-24,50,22
GHCND:USW00094823,1988-11-25,57,27
GHCND:USW00094823,1988-11-26,64,44
GHCND:USW00094823,1988-11-27,66,43
GHCND:USW00094823,1988-11-28,43,31
GHCND:USW00094823,1988-11-29,41,29
GHCND:USW00094823,1988-11-30,47,29
GHCND:USW00094823,1988-12-01,35,29
GHCND:USW00094823,1988-12-02,37,24
GHCND:USW00094823,1988-12-03,55,30
GHCND:USW00094823,1988-12-04,38,27
GHCND:USW00094823,1988-12-05,41,27
GHCND:USW00094823,1988-12-06,56,33
GHCND:USW00094823,1988-12-07,51,33
GHCND:USW00094823,1988-12-08,39,22
GHCND:USW00094823,1988-12-09,33,21
GHCND:USW00094823,1988-12-10,28,19
GHCND:USW00094823,1988-12-11,21,7
GHCND:USW00094823,1988-12-12,21,2
GHCND:USW00094823,1988-12-13,31,14
GHCND:USW00094823,1988-12-14,49,25
GHCND:USW00094823,1988-12-15,45,17
GHCND:USW00094823,1988-12-16,24,12
GHCND:USW00094823,1988-12-17,22,17
GHCND:USW00094823,1988-12-18,21,17
GHCND:USW00094823,1988-12-19,50,21
GHCND:USW00094823,1988-12-20,59,48
GHCND:USW00094823,1988-12-21,59,33
GHCND:USW00094823,1988-12-22,43,26
GHCND:USW00094823,1988-12-23,55,39
GHCND:USW00094823,1988-12-24,57,33
GHCND:USW00094823,1988-12-25,42,27
GHCND:USW00094823,1988-12-26,32,22
GHCND:USW00094823,1988-12-27,61,30
GHCND:USW00094823,1988-12-28,56,20
GHCND:USW00094823,1988-12-29,24,16
GHCND:USW00094823,1988-12-30,35,12
GHCND:USW00094823,1988-12-31,33,23
GHCND:USW00094823,1989-01-01,38,26
GHCND:USW00094823,1989-01-02,36,30
GHCND:USW00094823,1989-01-03,31,22
GHCND:USW00094823,1989-01-04,26,12
GHCND:USW00094823,1989-01-05,38,13
GHCND:USW00094823,1989-01-06,38,32
GHCND:USW00094823,1989-01-07,56,32
GHCND:USW00094823,1989-01-08,57,32
GHCND:USW00094823,1989-01-09,32,21
GHCND:USW00094823,1989-01-10,46,18
GHCND:USW00094823,1989-01-11,44,25
GHCND:USW00094823,1989-01-12,53,34
GHCND:USW00094823,1989-01-13,34,21
GHCND:USW00094823,1989-01-14,44,15
GHCND:USW00094823,1989-01-15,44,33
GHCND:USW00094823,1989-01-16,39,30
GHCND:USW00094823,1989-01-17,46,30
GHCND:USW00094823,1989-01-18,48,29
GHCND:USW00094823,1989-01-19,46,37
GHCND:USW00094823,1989-01-20,44,19
GHCND:USW00094823,1989-01-21,27,16
GHCND:USW00094823,1989-01-22,47,18
GHCND:USW00094823,1989-01-23,56,22
GHCND:USW00094823,1989-01-24,53,26
GHCND:USW00094823,1989-01-25,45,38
GHCND:USW00094823,1989-01-26,55,36
GHCND:USW00094823,1989-01-27,45,27
GHCND:USW00094823,1989-01-28,52,26
GHCND:USW00094823,1989-01-29,49,37
GHCND:USW00094823,1989-01-30,47,36
GHCND:USW00094823,1989-01-31,57,34
GHCND:USW00094823,1989-02-01,64,39
GHCND:USW00094823,1989-02-02,49,37
GHCND:USW00094823,1989-02-03,37,18
GHCND:USW00094823,1989-02-04,23,12
GHCND:USW00094823,1989-02-05,25,18
GHCND:USW00094823,1989-02-06,28,17
GHCND:USW00094823,1989-02-07,24,14
GHCND:USW00094823,1989-02-08,28,10
GHCND:USW00094823,1989-02-09,16,5
GHCND:USW00094823,1989-02-10,25,15
