STATION,DATE,TMAX,TMIN
GHCND:USC00111550,2012-07-01,88,72
GHCND:USC00111550,2012-07-02,92,75
GHCND:USC00111550,2012-07-03,97,81
GHCND:USC00111550,2012-07-04,102,84
GHCND:USC00111550,2012-07-05,105,78
GHCND:USC00111550,2012-07-06,96,83
GHCND:USC00111550,2012-07-07,93,75
GHCND:USC00111550,2012-07-08,81,74
GHCND:USC00111550,2012-07-09,85,72
GHCND:USC00111550,2012-07-10,82,74
GHCND:USC00111550,2012-07-11,83,74
GHCND:USC00111550,2012-07-12,88,74
GHCND:USC00111550,2012-07-13,92,75
GHCND:USC00111550,2012-07-14,87,75
GHCND:USC00111550,2012-07-15,92,74
GHCND:USC00111550,2012-07-16,98,78
GHCND:USC00111550,2012-07-17,98,79
GHCND:USC00111550,2012-07-18,83,72
GHCND:USC00111550,2012-07-19,81,72
GHCND:USC00111550,2012-07-20,78,71
GHCND:USC00111550,2012-07-21,88,71
GHCND:USC00111550,2012-07-22,89,76
GHCND:USC00111550,2012-07-23,96,82
GHCND:USC00111550,2012-07-24,87,71
GHCND:USC00111550,2012-07-25,101,73
GHCND:USC00111550,2012-07-26,90,76
GHCND:USC00111550,2012-07-27,83,73
GHCND:USC00111550,2012-07-28,80,73
GHCND:USC00111550,2012-07-29,87,72
GHCND:USC00111550,2012-07-30,92,76
GHCND:USC00111550,2012-07-31,83,71
GHCND:USC00111550,2012-08-01,85,75
GHCND:USC00111550,2012-08-02,90,74
GHCND:USC00111550,2012-08-03,91,77
GHCND:USC00111550,2012-08-04,91,72
GHCND:USC00111550,2012-08-05,86,72
GHCND:USC00111550,2012-08-06,87,71
GHCND:USC00111550,2012-08-07,95,73
GHCND:USC00111550,2012-08-08,82,75
GHCND:USC00111550,2012-08-09,76,67
GHCND:USC00111550,2012-08-10,76,64
GHCND:USC00111550,2012-08-11,77,61
GHCND:USC00111550,2012-08-12,79,66
GHCND:USC00111550,2012-08-13,72,64
GHCND:USC00111550,2012-08-14,81,63
GHCND:USC00111550,2012-08-15,88,70
GHCND:USC00111550,2012-08-16,78,68
GHCND:USC00111550,2012-08-17,74,62
GHCND:USC00111550,2012-08-18,77,62
GHCND:USC00111550,2012-08-19,78,67
GHCND:USC00111550,2012-08-20,76,62
GHCND:USC00111550,2012-08-21,78,64
GHCND:USC00111550,2012-08-22,82,64
GHCND:USC00111550,2012-08-23,92,71
GHCND:USC00111550,2012-08-24,93,73
GHCND:USC00111550,2012-08-25,89,74
GHCND:USC00111550,2012-08-26,82,68
GHCND:USC00111550,2012-08-27,83,71
GHCND:USC00111550,2012-08-28,83,72
GHCND:USC00111550,2012-08-29,83,73
GHCND:USC00111550,2012-08-30,91,71
GHCND:USC00111550,2012-08-31,94,76
GHCND:USC00111550,2012-09-01,79,72
GHCND:USC00111550,2012-09-02,79,74
GHCND:USC00111550,2012-09-03,82,73
GHCND:USC00111550,2012-09-04,87,68
GHCND:USC00111550,2012-09-05,87,67
GHCND:USC00111550,2012-09-06,83,73
GHCND:USC00111550,2012-09-07,80,62
GHCND:USC00111550,2012-09-08,75,58
GHCND:USC00111550,2012-09-09,72,59
GHCND:USC00111550,2012-09-10,76,61
GHCND:USC00111550,2012-09-11,85,63
GHCND:USC00111550,2012-09-12,87,66
GHCND:USC00111550,2012-09-13,74,57
GHCND:USC00111550,2012-09-14,78,59
GHCND:USC00111550,2012-09-15,78,61
GHCND:USC00111550,2012-09-16,79,62
GHCND:USC00111550,2012-09-17,79,59
GHCND:USC00111550,2012-09-18,65,51
GHCND:USC00111550,2012-09-19,74,53
GHCND:USC00111550,2012-09-20,73,60
GHCND:USC00111550,2012-09-21,63,54
GHCND:USC00111550,2012-09-22,62,48
GHCND:USC00111550,2012-09-23,64,47
GHCND:USC00111550,2012-09-24,72,46
GHCND:USC00111550,2012-09-25,78,57
GHCND:USC00111550,2012-09-26,73,58
GHCND:USC00111550,2012-09-27,67,55
GHCND:USC00111550,2012-09-28,67,57
GHCND:USC00111550,2012-09-29,79,55
GHCND:USC00111550,2012-09-30,66,60
GHCND:USC00111550,2012-10-01,66,57
GHCND:USC00111550,2012-10-02,68,61
GHCND:USC00111550,2012-10-03,68,61
GHCND:USC00111550,2012-10-04,81,53
GHCND:USC00111550,2012-10-05,53,44
GHCND:USC00111550,2012-10-06,51,36
GHCND:USC00111550,2012-10-07,53,43
GHCND:USC00111550,2012-10-08,60,40
GHCND:USC00111550,2012-10-09,68,43
GHCND:USC00111550,2012-10-10,53,40
GHCND:USC00111550,2012-10-11,67,44
GHCND:USC00111550,2012-10-12,56,47
GHCND:USC00111550,2012-10-13,69,46
GHCND:USC00111550,2012-10-14,71,50
GHCND:USC00111550,2012-10-15,56,48
GHCND:USC00111550,2012-10-16,69,46
GHCND:USC00111550,2012-10-17,69,56
GHCND:USC00111550,2012-10-18,56,46
GHCND:USC00111550,2012-10-19,53,46
GHCND:USC00111550,2012-10-20,60,43
GHCND:USC00111550,2012-10-21,65,44
GHCND:USC00111550,2012-10-22,67,55
GHCND:USC00111550,2012-10-23,68,56
GHCND:USC00111550,2012-10-24,79,64
GHCND:USC00111550,2012-10-25,77,45
GHCND:USC00111550,2012-10-26,49,41
GHCND:USC00111550,2012-10-27,47,40
GHCND:USC00111550,2012-10-28,49,46
GHCND:USC00111550,2012-10-29,51,45
GHCND:USC00111550,2012-10-30,47,42
GHCND:USC00111550,2012-10-31,49,37
GHCND:USC00111550,2012-11-01,55,39
GHCND:USC00111550,2012-11-02,47,39
GHCND:USC00111550,2012-11-03,45,43
GHCND:USC00111550,2012-11-04,48,41
GHCND:USC00111550,2012-11-05,45,39
GHCND:USC00111550,2012-11-06,44,35
GHCND:USC00111550,2012-11-07,49,41
GHCND:USC00111550,2012-11-08,46,42
GHCND:USC00111550,2012-11-09,56,39
GHCND:USC00111550,2012-11-10,68,50
GHCND:USC00111550,2012-11-11,69,44
GHCND:USC00111550,2012-11-12,44,31
GHCND:USC00111550,2012-11-13,43,28
GHCND:USC00111550,2012-11-14,47,35
GHCND:USC00111550,2012-11-15,50,35
GHCND:USC00111550,2012-11-16,53,40
GHCND:USC00111550,2012-11-17,54,40
GHCND:USC00111550,2012-11-18,55,42
GHCND:USC00111550,2012-11-19,59,45
GHCND:USC00111550,2012-11-20,56,46
GHCND:USC00111550,2012-11-21,58,42
GHCND:USC00111550,2012-11-22,63,45
GHCND:USC00111550,2012-11-23,46,29
GHCND:USC00111550,2012-11-24,35,27
GHCND:USC00111550,2012-11-25,45,31
GHCND:USC00111550,2012-11-26,38,28
GHCND:USC00111550,2012-11-27,37,23
GHCND:USC00111550,2012-11-28,46,32
GHCND:USC00111550,2012-11-29,52,35
GHCND:USC00111550,2012-11-30,50,41
GHCND:USC00111550,2012-12-01,60,39
GHCND:USC00111550,2012-12-02,61,45
GHCND:USC00111550,2012-12-03,71,45
GHCND:USC00111550,2012-12-04,63,39
GHCND:USC00111550,2012-12-05,40,33
GHCND:USC00111550,2012-12-06,46,33
GHCND:USC00111550,2012-12-07,46,42
GHCND:USC00111550,2012-12-08,43,38
GHCND:USC00111550,2012-12-09,42,36
GHCND:USC00111550,2012-12-10,39,31
GHCND:USC00111550,2012-12-11,35,26
GHCND:USC00111550,2012-12-12,45,29
GHCND:USC00111550,2012-12-13,48,34
GHCND:USC00111550,2012-12-14,46,34
GHCND:USC00111550,2012-12-15,51,41
GHCND:USC00111550,2012-12-16,51,38
GHCND:USC00111550,2012-12-17,40,35
GHCND:USC00111550,2012-12-18,42,32
GHCND:USC00111550,2012-12-19,43,34
GHCND:USC00111550,2012-12-20,50,34
GHCND:USC00111550,2012-12-21,35,22
GHCND:USC00111550,2012-12-22,34,19
GHCND:USC00111550,2012-12-23,36,26
GHCND:USC00111550,2012-12-24,35,30
GHCND:USC00111550,2012-12-25,34,28
GHCND:USC00111550,2012-12-26,33,31
GHCND:USC00111550,2012-12-27,35,29
GHCND:USC00111550,2012-12-28,34,30
GHCND:USC00111550,2012-12-29,33,21
GHCND:USC00111550,2012-12-30,34,16
GHCND:USC00111550,2012-12-31,36,22
GHCND:USC00111550,2013-01-01,26,15
GHCND:USC00111550,2013-01-02,29,14
GHCND:USC00111550,2013-01-03,30,21
GHCND:USC00111550,2013-01-04,37,16
GHCND:USC00111550,2013-01-05,38,25
GHCND:USC00111550,2013-01-06,37,24
GHCND:USC00111550,2013-01-07,39,22
GHCND:USC00111550,2013-01-08,41,29
GHCND:USC00111550,2013-01-09,50,36
GHCND:USC00111550,2013-01-10,38,29
GHCND:USC00111550,2013-01-11,55,37
GHCND:USC00111550,2013-01-12,55,33
GHCND:USC00111550,2013-01-13,33,16
GHCND:USC00111550,2013-01-14,28,14
GHCND:USC00111550,2013-01-15,32,21
GHCND:USC00111550,2013-01-16,38,23
GHCND:USC00111550,2013-01-17,36,26
GHCND:USC00111550,2013-01-18,42,24
GHCND:USC00111550,2013-01-19,50,30
GHCND:USC00111550,2013-01-20,30,15
GHCND:USC00111550,2013-01-21,17,6
GHCND:USC00111550,2013-01-22,13,1
GHCND:USC00111550,2013-01-23,20,11
GHCND:USC00111550,2013-01-24,21,10
GHCND:USC00111550,2013-01-25,29,18
GHCND:USC00111550,2013-01-26,29,15
GHCND:USC00111550,2013-01-27,38,25
GHCND:USC00111550,2013-01-28,50,35
GHCND:USC00111550,2013-01-29,61,35
GHCND:USC00111550,2013-01-30,43,22
GHCND:USC00111550,2013-01-31,22,7
GHCND:USC00111550,2013-02-01,16,2
GHCND:USC00111550,2013-02-02,25,11
GHCND:USC00111550,2013-02-03,24,11
GHCND:USC00111550,2013-02-04,28,20
GHCND:USC00111550,2013-02-05,32,18
GHCND:USC00111550,2013-02-06,39,23
GHCND:USC00111550,2013-02-07,35,33
GHCND:USC00111550,2013-02-08,35,27
GHCND:USC00111550,2013-02-09,36,28
GHCND:USC00111550,2013-02-10,51,33
GHCND:USC00111550,2013-02-11,48,29
GHCND:USC00111550,2013-02-12,30,25
GHCND:USC00111550,2013-02-13,45,27
GHCND:USC00111550,2013-02-14,40,36
GHCND:USC00111550,2013-02-15,36,22
GHCND:USC00111550,2013-02-16,23,14
GHCND:USC00111550,2013-02-17,30,15
GHCND:USC00111550,2013-02-18,53,29
GHCND:USC00111550,2013-02-19,32,13
GHCND:USC00111550,2013-02-20,26,10
GHCND:USC00111550,2013-02-21,31,23
GHCND:USC00111550,2013-02-22,35,24
GHCND:USC00111550,2013-02-23,29,25
GHCND:USC00111550,2013-02-24,41,21
GHCND:USC00111550,2013-02-25,36,26
GHCND:USC00111550,2013-02-26,34,32
GHCND:USC00111550,2013-02-27,35,32
GHCND:USC00111550,2013-02-28,35,29
GHCND:USC00111550,2013-03-01,31,28
GHCND:USC00111550,2013-03-02,30,23
GHCND:USC00111550,2013-03-03,32,23
GHCND:USC00111550,2013-03-04,33,25
GHCND:USC00111550,2013-03-05,33,28
GHCND:USC00111550,2013-03-06,35,29
GHCND:USC00111550,2013-03-07,38,30
GHCND:USC00111550,2013-03-08,35,29
GHCND:USC00111550,2013-03-09,47,31
GHCND:USC00111550,2013-03-10,55,35
GHCND:USC00111550,2013-03-11,50,33
GHCND:USC00111550,2013-03-12,37,27
GHCND:USC00111550,2013-03-13,34,24
GHCND:USC00111550,2013-03-14,37,26
GHCND:USC00111550,2013-03-15,42,33
GHCND:USC00111550,2013-03-16,35,30
GHCND:USC00111550,2013-03-17,34,28
GHCND:USC00111550,2013-03-18,36,22
GHCND:USC00111550,2013-03-19,34,18
GHCND:USC00111550,2013-03-20,27,16
GHCND:USC00111550,2013-03-21,32,16
GHCND:USC00111550,2013-03-22,34,25
GHCND:USC00111550,2013-03-23,36,29
GHCND:USC00111550,2013-03-24,35,31
GHCND:USC00111550,2013-03-25,37,31
GHCND:USC00111550,2013-03-26,39,33
GHCND:USC00111550,2013-03-27,41,35
GHCND:USC00111550,2013-03-28,44,34
GHCND:USC00111550,2013-03-29,43,34
GHCND:USC00111550,2013-03-30,58,31
GHCND:USC00111550,2013-03-31,57,38
GHCND:USC00111550,2013-04-01,40,31
GHCND:USC00111550,2013-04-02,40,29
GHCND:USC00111550,2013-04-03,39,31
GHCND:USC00111550,2013-04-04,58,32
GHCND:USC00111550,2013-04-05,48,34
GHCND:USC00111550,2013-04-06,69,35
GHCND:USC00111550,2013-04-07,57,39
GHCND:USC00111550,2013-04-08,64,37
GHCND:USC00111550,2013-04-09,47,37
GHCND:USC00111550,2013-04-10,41,38
GHCND:USC00111550,2013-04-11,50,38
GHCND:USC00111550,2013-04-12,46,37
GHCND:USC00111550,2013-04-13,45,34
GHCND:USC00111550,2013-04-14,64,38
GHCND:USC00111550,2013-04-15,64,46
GHCND:USC00111550,2013-04-16,47,40
GHCND:USC00111550,2013-04-17,49,41
GHCND:USC00111550,2013-04-18,64,41
GHCND:USC00111550,2013-04-19,42,32
GHCND:USC00111550,2013-04-20,43,32
GHCND:USC00111550,2013-04-21,50,35
GHCND:USC00111550,2013-04-22,61,43
GHCND:USC00111550,2013-04-23,60,37
GHCND:USC00111550,2013-04-24,50,36
GHCND:USC00111550,2013-04-25,51,42
GHCND:USC00111550,2013-04-26,66,43
GHCND:USC00111550,2013-04-27,58,46
GHCND:USC00111550,2013-04-28,55,45
GHCND:USC00111550,2013-04-29,73,48
GHCND:USC00111550,2013-04-30,84,61
GHCND:USC00111550,2013-05-01,81,48
GHCND:USC00111550,2013-05-02,48,40
GHCND:USC00111550,2013-05-03,49,39
GHCND:USC00111550,2013-05-04,60,47
GHCND:USC00111550,2013-05-05,57,48
GHCND:USC00111550,2013-05-06,58,50
GHCND:USC00111550,2013-05-07,63,48
GHCND:USC00111550,2013-05-08,61,50
GHCND:USC00111550,2013-05-09,73,47
GHCND:USC00111550,2013-05-10,49,41
GHCND:USC00111550,2013-05-11,59,45
GHCND:USC00111550,2013-05-12,49,42
GHCND:USC00111550,2013-05-13,55,43
GHCND:USC00111550,2013-05-14,84,55
GHCND:USC00111550,2013-05-15,78,56
GHCND:USC00111550,2013-05-16,72,52
GHCND:USC00111550,2013-05-17,60,50
GHCND:USC00111550,2013-05-18,66,53
GHCND:USC00111550,2013-05-19,76,57
GHCND:USC00111550,2013-05-20,89,65
GHCND:USC00111550,2013-05-21,81,59
GHCND:USC00111550,2013-05-22,72,50
GHCND:USC00111550,2013-05-25,51,45
GHCND:USC00111550,2013-05-26,61,46
GHCND:USC00111550,2013-05-27,57,53
GHCND:USC00111550,2013-05-28,76,54
GHCND:USC00111550,2013-05-29,81,62
GHCND:USC00111550,2013-05-30,82,62
GHCND:USC00111550,2013-05-31,77,63
GHCND:USC00111550,2013-06-01,75,59
GHCND:USC00111550,2013-06-02,65,47
GHCND:USC00111550,2013-06-03,59,48
GHCND:USC00111550,2013-06-04,61,53
GHCND:USC00111550,2013-06-05,63,53
GHCND:USC00111550,2013-06-06,58,52
GHCND:USC00111550,2013-06-07,60,52
GHCND:USC00111550,2013-06-08,64,54
GHCND:USC00111550,2013-06-09,70,56
GHCND:USC00111550,2013-06-10,69,57
GHCND:USC00111550,2013-06-11,78,58
GHCND:USC00111550,2013-06-12,82,61
GHCND:USC00111550,2013-06-13,63,57
GHCND:USC00111550,2013-06-14,61,55
GHCND:USC00111550,2013-06-15,77,58
GHCND:USC00111550,2013-06-16,83,70
GHCND:USC00111550,2013-06-17,87,58
GHCND:USC00111550,2013-06-18,62,55
GHCND:USC00111550,2013-06-19,66,57
GHCND:USC00111550,2013-06-20,73,60
GHCND:USC00111550,2013-06-21,84,67
GHCND:USC00111550,2013-06-22,81,67
GHCND:USC00111550,2013-06-23,88,67
GHCND:USC00111550,2013-06-24,85,68
GHCND:USC00111550,2013-06-25,86,66
GHCND:USC00111550,2013-06-26,80,63
GHCND:USC00111550,2013-06-27,89,62
GHCND:USC00111550,2013-06-28,81,65
GHCND:USC00111550,2013-06-29,66,62
GHCND:USC00111550,2013-06-30,67,62
GHCND:USC00111550,2013-07-01,67,62
GHCND:USC00111550,2013-07-02,64,60
GHCND:USC00111550,2013-07-03,66,60
GHCND:USC00111550,2013-07-04,80,63
GHCND:USC00111550,2013-07-05,78,66
GHCND:USC00111550,2013-07-06,79,69
GHCND:USC00111550,2013-07-07,88,71
GHCND:USC00111550,2013-07-08,86,71
GHCND:USC00111550,2013-07-09,85,67
GHCND:USC00111550,2013-07-10,82,67
GHCND:USC00111550,2013-07-11,74,66
GHCND:USC00111550,2013-07-12,74,63
GHCND:USC00111550,2013-07-13,76,66
GHCND:USC00111550,2013-07-14,80,71
GHCND:USC00111550,2013-07-15,84,73
GHCND:USC00111550,2013-07-16,91,77
GHCND:USC00111550,2013-07-17,90,80
GHCND:USC00111550,2013-07-18,95,81
GHCND:USC00111550,2013-07-19,95,73
GHCND:USC00111550,2013-07-20,80,71
GHCND:USC00111550,2013-07-21,82,69
GHCND:USC00111550,2013-07-22,85,71
GHCND:USC00111550,2013-07-23,80,65
GHCND:USC00111550,2013-07-24,69,62
GHCND:USC00111550,2013-07-25,75,63
GHCND:USC00111550,2013-07-26,74,67
GHCND:USC00111550,2013-07-27,67,59
GHCND:USC00111550,2013-07-28,69,56
GHCND:USC00111550,2013-07-29,70,60
GHCND:USC00111550,2013-07-30,73,63
GHCND:USC00111550,2013-07-31,71,65
GHCND:USC00111550,2013-08-01,78,65
GHCND:USC00111550,2013-08-02,83,63
GHCND:USC00111550,2013-08-03,74,67
GHCND:USC00111550,2013-08-04,70,65
GHCND:USC00111550,2013-08-05,75,63
GHCND:USC00111550,2013-08-06,84,68
GHCND:USC00111550,2013-08-07,87,69
GHCND:USC00111550,2013-08-08,72,68
GHCND:USC00111550,2013-08-09,80,65
GHCND:USC00111550,2013-08-10,76,68
GHCND:USC00111550,2013-08-11,77,67
GHCND:USC00111550,2013-08-12,83,69
GHCND:USC00111550,2013-08-13,70,63
GHCND:USC00111550,2013-08-14,68,62
GHCND:USC00111550,2013-08-15,75,61
GHCND:USC00111550,2013-08-16,76,66
GHCND:USC00111550,2013-08-17,76,67
GHCND:USC00111550,2013-08-18,76,67
GHCND:USC00111550,2013-08-19,79,68
GHCND:USC00111550,2013-08-20,88,71
GHCND:USC00111550,2013-08-21,91,72
GHCND:USC00111550,2013-08-22,75,69
GHCND:USC00111550,2013-08-23,76,68
GHCND:USC00111550,2013-08-24,78,68
GHCND:USC00111550,2013-08-25,90,70
GHCND:USC00111550,2013-08-26,91,73
GHCND:USC00111550,2013-08-27,94,78
GHCND:USC00111550,2013-08-28,84,69
GHCND:USC00111550,2013-08-29,76,68
GHCND:USC00111550,2013-08-30,95,70
GHCND:USC00111550,2013-08-31,75,69
GHCND:USC00111550,2013-09-01,80,69
GHCND:USC00111550,2013-09-02,74,66
GHCND:USC00111550,2013-09-03,71,62
GHCND:USC00111550,2013-09-04,83,63
GHCND:USC00111550,2013-09-05,74,66
GHCND:USC00111550,2013-09-06,80,62
GHCND:USC00111550,2013-09-07,86,69
GHCND:USC00111550,2013-09-08,75,70
GHCND:USC00111550,2013-09-09,94,69
GHCND:USC00111550,2013-09-10,95,80
GHCND:USC00111550,2013-09-11,84,73
GHCND:USC00111550,2013-09-12,81,64
GHCND:USC00111550,2013-09-13,65,56
GHCND:USC00111550,2013-09-14,71,54
GHCND:USC00111550,2013-09-15,62,57
GHCND:USC00111550,2013-09-16,63,57
GHCND:USC00111550,2013-09-17,67,54
GHCND:USC00111550,2013-09-18,81,62
GHCND:USC00111550,2013-09-19,78,68
GHCND:USC00111550,2013-09-20,77,60
GHCND:USC00111550,2013-09-21,66,57
GHCND:USC00111550,2013-09-22,64,56
GHCND:USC00111550,2013-09-23,65,55
GHCND:USC00111550,2013-09-24,66,53
GHCND:USC00111550,2013-09-25,66,60
GHCND:USC00111550,2013-09-26,68,60
GHCND:USC00111550,2013-09-27,72,60
GHCND:USC00111550,2013-09-28,83,59
GHCND:USC00111550,2013-09-29,69,57
GHCND:USC00111550,2013-09-30,69,57
GHCND:USC00111550,2013-10-01,78,62
GHCND:USC00111550,2013-10-02,77,NaN
GHCND:USC00111550,2013-10-03,78,NaN
GHCND:USC00111550,2013-10-04,74,65
GHCND:USC00111550,2013-10-05,79,66
GHCND:USC00111550,2013-10-06,67,48
GHCND:USC00111550,2013-10-07,68,46
GHCND:USC00111550,2013-10-08,67,51
GHCND:USC00111550,2013-10-09,65,54
GHCND:USC00111550,2013-10-10,66,54
GHCND:USC00111550,2013-10-11,66,57
GHCND:USC00111550,2013-10-12,74,59
GHCND:USC00111550,2013-10-13,61,53
GHCND:USC00111550,2013-10-14,60,55
GHCND:USC00111550,2013-10-15,65,53
GHCND:USC00111550,2013-10-16,54,48
GHCND:USC00111550,2013-10-17,53,49
GHCND:USC00111550,2013-10-18,50,44
GHCND:USC00111550,2013-10-19,54,45
GHCND:USC00111550,2013-10-20,66,42
GHCND:USC00111550,2013-10-21,56,39
GHCND:USC00111550,2013-10-22,42,35
GHCND:USC00111550,2013-10-23,45,37
GHCND:USC00111550,2013-10-24,43,37
GHCND:USC00111550,2013-10-25,51,33
GHCND:USC00111550,2013-10-26,53,43
GHCND:USC00111550,2013-10-27,54,37
GHCND:USC00111550,2013-10-28,52,43
GHCND:USC00111550,2013-10-29,53,44
GHCND:USC00111550,2013-10-30,63,47
GHCND:USC00111550,2013-10-31,65,47
GHCND:USC00111550,2013-11-01,49,45
GHCND:USC00111550,2013-11-02,47,41
GHCND:USC00111550,2013-11-03,51,40
GHCND:USC00111550,2013-11-04,56,44
GHCND:USC00111550,2013-11-05,56,52
GHCND:USC00111550,2013-11-06,57,39
GHCND:USC00111550,2013-11-07,45,34
GHCND:USC00111550,2013-11-08,48,33
GHCND:USC00111550,2013-11-09,58,43
GHCND:USC00111550,2013-11-10,49,37
GHCND:USC00111550,2013-11-11,48,29
GHCND:USC00111550,2013-11-12,34,26
GHCND:USC00111550,2013-11-13,39,22
GHCND:USC00111550,2013-11-14,50,32
GHCND:USC00111550,2013-11-15,49,40
GHCND:USC00111550,2013-11-16,61,44
GHCND:USC00111550,2013-11-17,68,44
GHCND:USC00111550,2013-11-18,44,33
GHCND:USC00111550,2013-11-19,41,30
GHCND:USC00111550,2013-11-20,45,34
GHCND:USC00111550,2013-11-21,51,42
GHCND:USC00111550,2013-11-22,43,31
GHCND:USC00111550,2013-11-23,31,18
GHCND:USC00111550,2013-11-24,28,15
GHCND:USC00111550,2013-11-25,33,23
GHCND:USC00111550,2013-11-26,35,20
GHCND:USC00111550,2013-11-27,29,16
GHCND:USC00111550,2013-11-28,34,25
GHCND:USC00111550,2013-11-29,34,24
GHCND:USC00111550,2013-11-30,51,32
GHCND:USC00111550,2013-12-01,40,35
GHCND:USC00111550,2013-12-02,39,34
GHCND:USC00111550,2013-12-03,50,36
GHCND:USC00111550,2013-12-04,57,40
GHCND:USC00111550,2013-12-05,44,23
GHCND:USC00111550,2013-12-06,23,15
GHCND:USC00111550,2013-12-07,21,11
GHCND:USC00111550,2013-12-08,26,18
GHCND:USC00111550,2013-12-09,26,5
GHCND:USC00111550,2013-12-10,23,3
GHCND:USC00111550,2013-12-11,22,4
GHCND:USC00111550,2013-12-12,21,-1
GHCND:USC00111550,2013-12-13,31,18
GHCND:USC00111550,2013-12-14,30,25
GHCND:USC00111550,2013-12-15,25,13
GHCND:USC00111550,2013-12-16,22,13
GHCND:USC00111550,2013-12-17,34,17
GHCND:USC00111550,2013-12-18,35,19
GHCND:USC00111550,2013-12-19,41,34
GHCND:USC00111550,2013-12-20,38,34
GHCND:USC00111550,2013-12-21,34,31
GHCND:USC00111550,2013-12-22,34,25
GHCND:USC00111550,2013-12-23,27,-1
GHCND:USC00111550,2013-12-24,19,0
GHCND:USC00111550,2013-12-25,28,18
GHCND:USC00111550,2013-12-26,35,16
GHCND:USC00111550,2013-12-27,44,31
GHCND:USC00111550,2013-12-28,51,36
GHCND:USC00111550,2013-12-29,40,14
GHCND:USC00111550,2013-12-30,16,5
GHCND:USC00111550,2013-12-31,18,5
GHCND:USC00111550,2014-01-01,24,18
GHCND:USC00111550,2014-01-02,22,8
GHCND:USC00111550,2014-01-03,21,3
GHCND:USC00111550,2014-01-04,32,20
GHCND:USC00111550,2014-01-05,30,1
GHCND:USC00111550,2014-01-06,1,-14
GHCND:USC00111550,2014-01-07,7,-9
GHCND:USC00111550,2014-01-08,17,6
GHCND:USC00111550,2014-01-09,29,8
GHCND:USC00111550,2014-01-10,42,29
GHCND:USC00111550,2014-01-11,42,31
GHCND:USC00111550,2014-01-12,45,29
GHCND:USC00111550,2014-01-13,47,31
GHCND:USC00111550,2014-01-14,36,23
GHCND:USC00111550,2014-01-15,23,17
GHCND:USC00111550,2014-01-16,35,19
GHCND:USC00111550,2014-01-17,21,14
GHCND:USC00111550,2014-01-18,23,12
GHCND:USC00111550,2014-01-19,39,13
GHCND:USC00111550,2014-01-20,37,21
GHCND:USC00111550,2014-01-21,21,4
GHCND:USC00111550,2014-01-22,16,2
GHCND:USC00111550,2014-01-23,14,-1
GHCND:USC00111550,2014-01-24,27,-3
GHCND:USC00111550,2014-01-25,32,8
GHCND:USC00111550,2014-01-26,33,7
GHCND:USC00111550,2014-01-27,8,-5
GHCND:USC00111550,2014-01-28,5,-9
GHCND:USC00111550,2014-01-29,24,3
GHCND:USC00111550,2014-01-30,34,21
GHCND:USC00111550,2014-01-31,30,20
GHCND:USC00111550,2014-02-01,30,24
GHCND:USC00111550,2014-02-02,25,13
GHCND:USC00111550,2014-02-03,26,9
GHCND:USC00111550,2014-02-04,25,15
GHCND:USC00111550,2014-02-05,25,14
GHCND:USC00111550,2014-02-06,15,1
GHCND:USC00111550,2014-02-07,13,0
GHCND:USC00111550,2014-02-08,17,8
GHCND:USC00111550,2014-02-09,22,10
GHCND:USC00111550,2014-02-10,16,2
GHCND:USC00111550,2014-02-11,16,2
GHCND:USC00111550,2014-02-12,25,4
GHCND:USC00111550,2014-02-13,33,18
GHCND:USC00111550,2014-02-14,23,14
GHCND:USC00111550,2014-02-15,26,11
GHCND:USC00111550,2014-02-16,27,18
GHCND:USC00111550,2014-02-17,28,21
GHCND:USC00111550,2014-02-18,46,25
GHCND:USC00111550,2014-02-19,47,33
GHCND:USC00111550,2014-02-20,53,33
GHCND:USC00111550,2014-02-21,38,28
GHCND:USC00111550,2014-02-22,36,24
GHCND:USC00111550,2014-02-23,30,17
GHCND:USC00111550,2014-02-24,25,14
GHCND:USC00111550,2014-02-25,23,8
GHCND:USC00111550,2014-02-26,19,2
GHCND:USC00111550,2014-02-27,19,5
GHCND:USC00111550,2014-02-28,33,8
GHCND:USC00111550,2014-03-01,33,13
GHCND:USC00111550,2014-03-02,13,7
GHCND:USC00111550,2014-03-03,15,5
GHCND:USC00111550,2014-03-04,30,13
GHCND:USC00111550,2014-03-05,23,18
GHCND:USC00111550,2014-03-06,25,13
GHCND:USC00111550,2014-03-07,47,22
GHCND:USC00111550,2014-03-08,39,23
GHCND:USC00111550,2014-03-09,42,23
GHCND:USC00111550,2014-03-10,54,40
GHCND:USC00111550,2014-03-11,51,32
GHCND:USC00111550,2014-03-12,32,20
GHCND:USC00111550,2014-03-13,40,19
GHCND:USC00111550,2014-03-14,53,34
GHCND:USC00111550,2014-03-15,39,28
GHCND:USC00111550,2014-03-16,29,18
GHCND:USC00111550,2014-03-17,35,20
GHCND:USC00111550,2014-03-18,42,30
GHCND:USC00111550,2014-03-19,46,35
GHCND:USC00111550,2014-03-20,43,31
GHCND:USC00111550,2014-03-21,58,32
GHCND:USC00111550,2014-03-22,41,28
GHCND:USC00111550,2014-03-23,28,22
GHCND:USC00111550,2014-03-24,34,22
GHCND:USC00111550,2014-03-25,31,23
GHCND:USC00111550,2014-03-26,39,21
GHCND:USC00111550,2014-03-27,54,35
GHCND:USC00111550,2014-03-28,55,33
GHCND:USC00111550,2014-03-29,36,32
